record_id,wfdb_path,original_csv_path,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,sampling_rate_hz,units,lead_order,split,run_id
medalcare_009262,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000019_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000019_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000019
medalcare_009263,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000020_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000020_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000020
medalcare_009264,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000021_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000021_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000021
medalcare_009265,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000022_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000022_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000022
medalcare_009266,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000023_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000023_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000023
medalcare_009267,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000024_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000024_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000024
medalcare_009268,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000025_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000025_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000025
medalcare_009269,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000026_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000026_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000026
medalcare_009270,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000027_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000027_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000027
medalcare_009271,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000028_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000028_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000028
medalcare_009272,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000029_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000029_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000029
medalcare_009273,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000030_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000030_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000030
medalcare_009274,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000031_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000031_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000031
medalcare_009275,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000032_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000032_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000032
medalcare_009276,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000033_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000033_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000033
medalcare_009277,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000034_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000034_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000034
medalcare_009278,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000035_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000035_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000035
medalcare_009279,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000036_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000036_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000036
medalcare_009280,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000037_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000037_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000037
medalcare_009281,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000038_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000038_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000038
medalcare_009282,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000039_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000039_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000039
medalcare_009283,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000040_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000040_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000040
medalcare_009284,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000041_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000041_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000041
medalcare_009285,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000042_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000042_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000042
medalcare_009286,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000043_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000043_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000043
medalcare_009287,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000044_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000044_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000044
medalcare_009288,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000045_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000045_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000045
medalcare_009289,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000046_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000046_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000046
medalcare_009290,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000047_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000047_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000047
medalcare_009291,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000048_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000048_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000048
medalcare_009292,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000049_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000049_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000049
medalcare_009293,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000050_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S68\run_000050_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S68/run_000050
medalcare_009294,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000001_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000001_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000001
medalcare_009295,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000002_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000002_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000002
medalcare_009296,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000003_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000003_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000003
medalcare_009297,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000004_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000004_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000004
medalcare_009298,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000005_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000005_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000005
medalcare_009299,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000006_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000006_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000006
medalcare_009300,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000007_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000007_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000007
medalcare_009301,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000008_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000008_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000008
medalcare_009302,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000009_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000009_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000009
medalcare_009303,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000010_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000010_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000010
medalcare_009304,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000011_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000011_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000011
medalcare_009305,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000012_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000012_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000012
medalcare_009306,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000013_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000013_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000013
medalcare_009307,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000014_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000014_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000014
medalcare_009308,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000015_filtered,F:\IC\Mres Project\Interpreting-Latent-Space-in-Healthcare-Foundational-Models-Using-Digital-Twins\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_0.3_ant\train\run_S69\run_000015_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",train,mi/run_S69/run_000015
